NOC,Year,delegation_size,female_ratio,sport_count,total_medals,gold_medals,silver_medals,bronze_medals,sport_hhi,medal_rate,Season,is_host,wb_country,gdp,population,gdp_per_capita,log_gdp,log_population,log_gdp_per_capita,log_delegation_size,log_total_medals
AFG,1960,12,0.0,2,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,9035043.0,,,16.016621241266648,,2.4849066497880004,0.0
AFG,1964,8,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,9814318.0,,,16.099352897797065,,2.0794415416798357,0.0
AFG,1968,5,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,10756922.0,,,16.19106001229554,,1.6094379124341003,0.0
AFG,1972,8,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,11853696.0,,,16.288150275649294,,2.0794415416798357,0.0
AFG,1980,11,0.0,2,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,13169311.0,,,16.39339975648154,,2.3978952727983707,0.0
AFG,1988,5,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,11523298.0,,,16.25988145698259,,1.6094379124341003,0.0
AFG,1996,2,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,,17763266.0,,,16.692643175017825,,0.6931471805599453,0.0
AFG,2004,5,0.4,4,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,5224896718.67782,23560654.0,221.76365387301306,22.376700867841695,16.975088675275803,5.401612192565894,1.6094379124341003,0.0
AFG,2008,4,0.25,2,1,0,0,1,1.0,0.25,Summer,0,Afghanistan,10109297047.5432,26482622.0,381.7332380284399,23.036721337150283,17.091999302258,5.944722034892284,1.3862943611198906,0.6931471805599453
AFG,2012,6,0.16666666666666666,4,1,0,0,1,1.0,0.16666666666666666,Summer,0,Afghanistan,19907329777.5872,30560034.0,651.4171344700468,23.71435383139184,17.23520363482742,6.47915019656442,1.791759469228055,0.6931471805599453
AFG,2016,3,0.3333333333333333,2,0,0,0,0,0.0,0.0,Summer,0,Afghanistan,18116572395.0772,34700612.0,522.0822155838981,23.620092958248385,17.362267881649167,6.257825076599219,1.0986122886681098,0.0
AHO,1960,5,0.0,1,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
AHO,1964,4,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
AHO,1968,5,0.4,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
AHO,1972,2,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,0.6931471805599453,0.0
AHO,1976,4,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
AHO,1984,8,0.5384615384615384,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.0794415416798357,0.0
AHO,1988,3,0.25,3,1,0,1,0,1.0,0.3333333333333333,Summer,0,,,,,,,,1.0986122886681098,0.6931471805599453
AHO,1992,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
AHO,1996,6,0.0,5,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.791759469228055,0.0
AHO,2000,7,0.125,6,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.9459101490553132,0.0
AHO,2004,3,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
AHO,2008,3,0.0,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
ALB,1972,5,0.2,2,0,0,0,0,0.0,0.0,Summer,0,Albania,,2243126.0,,,14.62338098669054,,1.6094379124341003,0.0
ALB,1992,7,0.2222222222222222,4,0,0,0,0,0.0,0.0,Summer,0,Albania,652174990.837304,3247039.0,200.85221977232302,20.295823474735304,14.993254062100007,5.302569412635298,1.9459101490553132,0.0
ALB,1996,7,0.6666666666666666,5,0,0,0,0,0.0,0.0,Summer,0,Albania,3234486232.04392,3168033.0,1020.9761805018824,21.897135936844393,14.968621448528866,6.9285144883155265,1.9459101490553132,0.0
ALB,2000,4,0.6,3,0,0,0,0,0.0,0.0,Summer,0,Albania,3584570164.85195,3089027.0,1160.4204705403838,21.99990440558144,14.9433667125553,7.056537693026141,1.3862943611198906,0.0
ALB,2004,7,0.2857142857142857,4,0,0,0,0,0.0,0.0,Summer,0,Albania,7406645793.44038,3026939.0,2446.9094994779807,22.72564351431845,14.92306243583516,7.802581078483289,1.9459101490553132,0.0
ALB,2008,11,0.4166666666666667,6,0,0,0,0,0.0,0.0,Summer,0,Albania,13258506375.4518,2947314.0,4498.504867636024,23.30790517399097,14.896404805076802,8.411500368914169,2.3978952727983707,0.0
ALB,2012,9,0.3,5,0,0,0,0,0.0,0.0,Summer,0,Albania,12246499747.9714,2860708.0,4280.933163388713,23.228505998247687,14.866579704607537,8.36192629364015,2.1972245773362196,0.0
ALB,2016,6,0.5,3,0,0,0,0,0.0,0.0,Summer,0,Albania,11988668784.6628,2689469.0,4457.634122074952,23.20722777268782,14.804854334323002,8.402373438364819,1.791759469228055,0.0
ALG,1964,1,0.0,1,0,0,0,0,0.0,0.0,Summer,0,Algeria,2909316435.2874,12179813.0,238.8638015450155,21.791183988572932,16.3152904670904,5.475893521482533,0.0,0.0
ALG,1968,3,0.0,2,0,0,0,0,0.0,0.0,Summer,0,Algeria,3852147026.77302,13172614.0,292.4360363685613,22.071896499098063,16.393650535421752,5.6782459636763125,1.0986122886681098,0.0
ALG,1972,5,0.0,2,0,0,0,0,0.0,0.0,Summer,0,Algeria,6766743956.88889,14427072.0,469.03099651051093,22.635285856461138,16.484616999558,6.150668856903137,1.6094379124341003,0.0
ALG,1980,54,0.0,9,0,0,0,0,0.0,0.0,Summer,0,Algeria,42345829079.2062,18607174.0,2275.7797115889925,24.469135766280655,16.73905776324545,7.730078003035202,3.9889840465642745,0.0
ALG,1984,33,0.0,4,2,0,0,2,1.0,0.06060606060606061,Summer,0,Algeria,53698548293.0745,21271969.0,2524.3807140314325,24.706651804447294,16.87290075458915,7.833751049858144,3.4965075614664802,1.0986122886681098
ALG,1988,42,0.06666666666666667,7,0,0,0,0,0.0,0.0,Summer,0,Algeria,59089396860.4342,24109536.0,2450.8724207896075,24.8023173351176,16.99811800484566,7.80419933027194,3.7376696182833684,0.0
ALG,1992,35,0.05555555555555555,7,2,1,0,1,0.5,0.05714285714285714,Summer,0,Algeria,48003133346.9957,26628568.0,1802.6930080128866,24.59453212378619,17.09749518240508,7.497036941381114,3.5553480614894135,1.0986122886681098
ALG,1996,45,0.1276595744680851,9,3,2,0,1,0.5555555555555556,0.06666666666666667,Summer,0,Algeria,46941554225.3581,29033044.0,1616.8319872128495,24.572169137715,17.183945187548133,7.388223950166868,3.8066624897703196,1.3862943611198906
ALG,2000,47,0.19607843137254902,10,5,1,1,3,0.6800000000000002,0.10638297872340426,Summer,0,Algeria,54790398570.3282,30903893.0,1772.9286912276134,24.726780806978912,17.246392720987288,7.480388085991626,3.8501476017100584,1.791759469228055
ALG,2004,61,0.23943661971830985,10,0,0,0,0,0.0,0.0,Summer,0,Algeria,91913680985.1708,32628286.0,2816.993849605548,25.24411572340207,17.300690138841695,7.943425584560375,4.110873864173311,0.0
ALG,2008,56,0.38596491228070173,12,2,0,1,1,1.0,0.03571428571428571,Summer,0,Algeria,180383848331.135,34816961.0,5180.918815146876,25.918352908034148,17.365615211068654,8.552737696965492,4.02535169073515,1.0986122886681098
ALG,2012,38,0.4358974358974359,12,1,1,0,0,1.0,0.02631578947368421,Summer,0,Algeria,227143746075.934,37646166.0,6033.648846895431,26.148848896639564,17.443741674355557,8.70510722228401,3.6375861597263857,0.6931471805599453
ALG,2016,64,0.17567567567567569,13,2,0,2,0,1.0,0.03125,Summer,0,Algeria,180763839522.151,40850721.0,4424.985290275562,25.92045726225832,17.525435029053327,8.395022233204994,4.1588830833596715,1.0986122886681098
AND,1976,3,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
AND,1980,2,0.0,1,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,0.6931471805599453,0.0
AND,1984,2,0.0,1,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,0.6931471805599453,0.0
AND,1988,3,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
AND,1992,8,0.125,5,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.0794415416798357,0.0
AND,1996,8,0.25,5,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.0794415416798357,0.0
AND,2000,5,0.4,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
AND,2004,6,0.3333333333333333,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.791759469228055,0.0
AND,2008,5,0.4,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
AND,2012,6,0.3333333333333333,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.791759469228055,0.0
AND,2016,4,0.5,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ANG,1980,11,0.11764705882352941,3,0,0,0,0,0.0,0.0,Summer,0,Angola,5930503400.96263,8133872.0,729.1119654898221,22.50337493690324,15.91154762891044,6.591827307992797,2.3978952727983707,0.0
ANG,1988,24,0.3333333333333333,4,0,0,0,0,0.0,0.0,Summer,0,Angola,8769836768.83482,10861291.0,807.4396283862407,22.89458403070972,16.200715742016218,6.693868288693503,3.1780538303479458,0.0
ANG,1992,28,0.18181818181818182,6,0,0,0,0,0.0,0.0,Summer,0,Angola,8307810973.58848,12423712.0,668.7060174598768,22.840461990364954,16.33511746260186,6.505344527763091,3.332204510175204,0.0
ANG,1996,28,0.5666666666666667,5,0,0,0,0,0.0,0.0,Summer,0,Angola,7526421519.16979,14170973.0,531.1153665432705,22.741685535942786,16.466706275505636,6.274979260437149,3.332204510175204,0.0
ANG,2000,30,0.5,5,0,0,0,0,0.0,0.0,Summer,0,Angola,9129594970.15301,16194869.0,563.7337955714868,22.934787168044927,16.60020502163852,6.334582146406409,3.4011973816621555,0.0
ANG,2004,30,0.5333333333333333,5,0,0,0,0,0.0,0.0,Summer,0,Angola,26997977896.5924,18600423.0,1451.4711787249355,24.019027807427342,16.73869488036032,7.280332927067021,3.4011973816621555,0.0
ANG,2008,32,0.45454545454545453,6,0,0,0,0,0.0,0.0,Summer,0,Angola,98790432989.4067,21578655.0,4578.155264515174,25.316266604920678,16.887215189623912,8.429051415296765,3.4657359027997265,0.0
ANG,2012,33,0.8285714285714286,6,0,0,0,0,0.0,0.0,Summer,0,Angola,143572907527.976,25177394.0,5702.453062774329,25.6901088095211,17.041457086387343,8.648651723133757,3.4965075614664802,0.0
ANG,2016,26,0.6923076923076923,7,0,0,0,0,0.0,0.0,Summer,0,Angola,59878249719.3279,29183070.0,2051.81462126253,24.815579166266495,17.18909930457212,7.626479861694373,3.258096538021482,0.0
ANT,1976,10,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.302585092994046,0.0
ANT,1984,14,0.2962962962962963,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.6390573296152584,0.0
ANT,1988,15,0.16,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.70805020110221,0.0
ANT,1992,13,0.2777777777777778,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.5649493574615367,0.0
ANT,1996,13,0.5789473684210527,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.5649493574615367,0.0
ANT,2000,3,0.5,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
ANT,2004,5,0.4,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
ANT,2008,5,0.2,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
ANT,2012,4,0.5,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ANT,2016,8,0.2222222222222222,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.0794415416798357,0.0
ARG,1960,92,0.008620689655172414,15,2,0,1,1,0.5,0.021739130434782608,Summer,0,Argentina,15865474315.4056,20386045.0,778.251706763406,23.487411158503186,16.830361156105294,6.657050002397894,4.5217885770490405,1.0986122886681098
ARG,1964,102,0.07432432432432433,14,1,0,1,0,1.0,0.00980392156862745,Summer,0,Argentina,25605249381.7597,21769453.0,1176.200861903131,23.966063221386225,16.896018306574433,7.070044914811789,4.624972813284271,0.6931471805599453
ARG,1968,89,0.06818181818181818,12,2,0,0,2,0.5,0.02247191011235955,Summer,0,Argentina,26436857247.4982,23150583.0,1141.9521161734112,23.998024981305996,16.957530521764728,7.040494459541265,4.48863636973214,1.0986122886681098
ARG,1972,92,0.08130081300813008,12,1,0,1,0,1.0,0.010869565217391304,Summer,0,Argentina,34733000536.2862,24644328.0,1409.3709731621086,24.270956096062783,17.0200573305557,7.250898765507083,4.5217885770490405,0.6931471805599453
ARG,1976,69,0.16981132075471697,12,0,0,0,0,0.0,0.0,Summer,0,Argentina,51169499892.1722,26282283.0,1946.9199038824825,24.658409486258005,17.084405619953635,7.574003866304368,4.23410650459726,0.0
ARG,1984,81,0.14782608695652175,14,0,0,0,0,0.0,0.0,Summer,0,Argentina,116915052107.031,29863093.0,3915.034926456915,25.484713457674694,17.21213392810008,8.272579529574616,4.394449154672439,0.0
ARG,1988,118,0.23880597014925373,18,2,0,1,1,0.5,0.01694915254237288,Summer,0,Argentina,126890235049.092,31780532.0,3992.7033017915496,25.5665882587382,17.274364459020838,8.292223799717362,4.770684624465665,1.0986122886681098
ARG,1992,84,0.26126126126126126,17,1,0,0,1,1.0,0.011904761904761904,Summer,0,Argentina,228778917308.17,33693527.0,6789.9961113649515,26.156021947574352,17.332816299722076,8.823205647852276,4.430816798843313,0.6931471805599453
ARG,1996,179,0.31221719457013575,20,3,0,2,1,0.3333333333333333,0.01675977653631285,Summer,0,Argentina,272149750000.0,35513793.0,7663.212712874685,26.32961830321514,17.385431714196653,8.944186589018486,5.187385805840755,1.3862943611198906
ARG,2000,143,0.3151515151515151,21,4,0,2,2,0.625,0.027972027972027972,Summer,0,Argentina,284203750000.0,37213984.0,7637.014892036284,26.372957247455506,17.432195162583913,8.940762084871594,4.962844630259907,1.6094379124341003
ARG,2004,152,0.30726256983240224,22,6,2,0,4,0.16666666666666669,0.039473684210526314,Summer,0,Argentina,164657930452.787,38815916.0,4242.020990894224,25.82713601012837,17.474340926667512,8.352795083460858,5.0238805208462765,1.9459101490553132
ARG,2008,132,0.38620689655172413,19,6,2,0,4,0.16666666666666669,0.045454545454545456,Summer,0,Argentina,361558037110.419,40424148.0,8944.110265735693,26.613688410916257,17.51493788713855,9.098750523777706,4.882801922586371,1.9459101490553132
ARG,2012,137,0.30405405405405406,23,4,1,1,2,0.25,0.029197080291970802,Summer,0,Argentina,545982375701.128,42161721.0,12949.717486654019,27.025852533234676,17.55702328204735,9.468829251187326,4.919980925828125,1.6094379124341003
ARG,2016,215,0.35344827586206895,26,4,3,1,0,0.25,0.018604651162790697,Summer,0,Argentina,557532320662.955,43900313.0,12699.962313775643,27.04678631288357,17.59743200786053,9.44935430502304,5.3706380281276624,1.6094379124341003
ARM,1996,32,0.05263157894736842,11,2,1,1,0,1.0,0.0625,Summer,0,Armenia,1596968946.23708,3278735.0,487.0686244045585,21.191373260928913,15.002968235238535,6.188405025690379,3.4657359027997265,1.0986122886681098
ARM,2000,25,0.07692307692307693,10,1,0,0,1,1.0,0.04,Summer,0,Armenia,1911563668.85006,3221100.0,593.4505817422806,21.37118741886414,14.985233474090336,6.385953944773801,3.2188758248682006,0.6931471805599453
ARM,2004,18,0.10526315789473684,8,0,0,0,0,0.0,0.0,Summer,0,Armenia,3576615240.41616,3164900.0,1130.0879144415812,21.997682726555517,14.967632017484643,7.030050709070872,2.8903717578961645,0.0
ARM,2008,25,0.07692307692307693,7,6,0,0,6,0.3888888888888889,0.24,Summer,0,Armenia,11662040713.8753,3087100.0,3777.6685931376696,23.179605020897483,14.94274269686957,8.236862324027914,3.2188758248682006,1.9459101490553132
ARM,2012,24,0.12903225806451613,9,3,0,1,2,0.5555555555555556,0.125,Summer,0,Armenia,10619320682.9474,3024100.0,3511.5639968742435,23.085940884890142,14.922124084517868,8.163816800372272,3.1780538303479458,1.3862943611198906
ARM,2016,31,0.29411764705882354,8,4,1,3,0,0.5,0.12903225806451613,Summer,0,Armenia,10546136235.5219,2992300.0,3524.4247687470843,23.079025396188765,14.911552880429745,8.167472515759018,3.4339872044851463,1.6094379124341003
ARU,1988,8,0.5833333333333334,5,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,2.0794415416798357,0.0
ARU,1992,5,0.2,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
ARU,1996,3,0.0,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
ARU,2000,5,0.4,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.6094379124341003,0.0
ARU,2004,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ARU,2008,2,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,0.6931471805599453,0.0
ARU,2012,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ARU,2016,7,0.5714285714285714,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.9459101490553132,0.0
ASA,1988,6,0.0,4,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.791759469228055,0.0
ASA,1992,3,0.0,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
ASA,1996,7,0.14285714285714285,5,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.9459101490553132,0.0
ASA,2000,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ASA,2004,3,0.3333333333333333,2,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.0986122886681098,0.0
ASA,2008,4,0.5,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ASA,2012,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
ASA,2016,4,0.25,3,0,0,0,0,0.0,0.0,Summer,0,,,,,,,,1.3862943611198906,0.0
AUS,1960,189,0.2,17,22,8,8,6,0.40909090909090917,0.1164021164021164,Summer,0,Australia,18635682981.7093,10276477.0,1813.4310991703967,23.6483440196868,16.145368054974607,7.502975964712193,5.241747015059643,3.1354942159291497
AUS,1964,243,0.23214285714285715,19,18,6,2,10,0.37037037037037035,0.07407407407407407,Summer,0,Australia,23835843813.735,11167000.0,2134.489461246082,23.894456327272966,16.22847355842793,7.665982768845037,5.493061443340548,2.9444389791664403
AUS,1968,128,0.27232142857142855,16,17,5,7,5,0.356401384083045,0.1328125,Summer,0,Australia,32763365242.1384,12009000.0,2728.234261149005,24.21257681477452,16.30116692664282,7.911409888131697,4.852030263919617,2.8903717578961645
AUS,1972,168,0.2744360902255639,20,17,8,7,2,0.4048442906574395,0.10119047619047619,Summer,0,Australia,52117990654.2056,13177000.0,3955.2243040301737,24.676776036161463,16.39398344352739,8.282792592634072,5.123963979403259,2.8903717578961645
AUS,1976,180,0.2591240875912409,20,5,0,1,4,0.28,0.027777777777777776,Summer,0,Australia,105209354855.787,14033000.0,7497.281754135752,25.37921805778114,16.45692225673327,8.922295801047868,5.19295685089021,1.791759469228055
AUS,1980,120,0.3105263157894737,17,9,2,2,5,0.6296296296296297,0.075,Summer,0,Australia,150200557103.064,14692000.0,10223.288667510482,25.73523728534456,16.502813685921694,9.232423599422866,4.787491742782046,2.302585092994046
AUS,1984,242,0.3264094955489614,22,24,4,8,12,0.29513888888888884,0.09917355371900827,Summer,0,Australia,193749932078.26,15579391.0,12436.296905203804,25.989834154615988,16.561459509067802,9.428374645548185,5.488937726156687,3.2188758248682006
AUS,1988,252,0.30973451327433627,24,14,3,6,5,0.18367346938775508,0.05555555555555555,Summer,0,Australia,236461079970.431,16532164.0,14303.093047615,26.189049464614587,16.620818374719406,9.568231089895182,5.529429087511423,2.70805020110221
AUS,1992,279,0.4128205128205128,25,27,7,9,11,0.18244170096021947,0.0967741935483871,Summer,0,Australia,325982966981.415,17478635.0,18650.367547661186,26.51011096842485,16.676489835897687,9.833621132527162,5.631211781821365,3.332204510175204
AUS,1996,417,0.44181818181818183,26,41,9,9,23,0.14336704342653184,0.09832134292565947,Summer,0,Australia,401962517479.122,18224767.0,22055.838490507012,26.719624681116617,16.718292051140782,10.001332629975833,6.0330862217988015,3.7376696182833684
AUS,2000,617,0.467005076142132,34,58,16,25,17,0.13317479191438766,0.0940032414910859,Summer,1,Australia,416901962163.479,19028802.0,21908.996801978337,26.756116928378763,16.761464284058956,9.99465264431981,6.424869023905388,4.07753744390572
AUS,2004,470,0.4559068219633943,33,50,17,16,17,0.1688,0.10638297872340426,Summer,0,Australia,615643050220.515,19932722.0,30886.05009494012,27.145933168598088,16.80787326088613,10.33805990771196,6.152732694704104,3.9318256327243257
AUS,2008,432,0.47543859649122805,31,46,14,15,17,0.22400756143667297,0.10648148148148148,Summer,0,Australia,1058448244063.77,21249199.0,49811.20672189903,27.68782503077916,16.87182975850661,10.815995272272549,6.068425588244111,3.8501476017100584
AUS,2012,405,0.4727626459143969,29,35,7,16,12,0.15918367346938778,0.08641975308641975,Summer,0,Australia,1552728401401.58,22733465.0,68301.44025125867,28.07103475838831,16.939348625917663,11.131686132470646,6.003887067106539,3.58351893845611
AUS,2016,420,0.5077220077220077,31,29,8,11,10,0.1700356718192628,0.06904761904761905,Summer,0,Australia,1211588128417.61,24190907.0,50084.444060638576,27.822953117782763,17.001487376715872,10.821465741066891,6.040254711277414,3.4011973816621555
AUT,1960,103,0.2727272727272727,15,2,1,1,0,0.5,0.019417475728155338,Summer,0,Austria,6624086313.14334,7047539.0,939.9148146811731,22.613978284310317,15.768189035832354,6.845789248477963,4.634728988229636,1.0986122886681098
AUT,1964,56,0.25609756097560976,14,0,0,0,0,0.0,0.0,Summer,0,Austria,9213648655.97511,7223801.0,1275.457152816794,22.943951771191447,15.792891826634193,7.151059944557254,4.02535169073515,0.0
AUT,1968,43,0.1864406779661017,12,4,0,2,2,0.375,0.09302325581395349,Summer,0,Austria,12499863917.1003,7415403.0,1685.662116691473,23.24898359456343,15.819069881369275,7.429913713194154,3.7612001156935624,1.6094379124341003
AUT,1972,111,0.14685314685314685,15,3,0,1,2,0.3333333333333333,0.02702702702702703,Summer,0,Austria,21973207929.0434,7544201.0,2912.5957711152446,23.813089726750523,15.836289746630843,7.976799980119679,4.709530201312334,1.3862943611198906
AUT,1976,60,0.0821917808219178,15,1,0,0,1,1.0,0.016666666666666666,Summer,0,Austria,42791707448.0325,7565525.0,5656.145138378698,24.479610169547776,15.839112301342562,8.640497868205216,4.0943445622221,0.6931471805599453
AUT,1980,83,0.21739130434782608,16,4,1,2,1,0.375,0.04819277108433735,Summer,0,Austria,81737498404.5948,7549433.0,10826.97182749947,25.12677871031516,15.836983019067363,9.289795691247798,4.418840607796598,1.6094379124341003
AUT,1984,102,0.3153846153846154,18,3,1,1,1,0.5555555555555556,0.029411764705882353,Summer,0,Austria,67719055773.3306,7561434.0,8955.848291915343,24.938633451015065,15.83857141270794,9.100062038307124,4.624972813284271,1.3862943611198906
AUT,1988,73,0.09375,17,1,1,0,0,1.0,0.0136986301369863,Summer,0,Austria,132817124707.456,7585317.0,17509.765868381768,25.612239016785626,15.84172496290399,9.770514053881636,4.290459441148391,0.6931471805599453
AUT,1992,102,0.30708661417322836,17,2,0,2,0,0.5,0.0196078431372549,Summer,0,Austria,194314032056.098,7840709.0,24782.7118767063,25.992741409230142,15.874839821911182,10.11790158731896,4.624972813284271,1.0986122886681098
AUT,1996,72,0.22826086956521738,15,3,0,1,2,0.5555555555555556,0.041666666666666664,Summer,0,Austria,235952581232.129,7959017.0,29645.945125149123,26.186896694800986,15.889816057732432,10.297080637068554,4.276666119016055,1.3862943611198906
AUT,2000,92,0.39473684210526316,17,3,2,1,0,0.5555555555555556,0.03260869565217391,Summer,0,Austria,196181599831.287,8011566.0,24487.29746859565,26.002306596964647,15.896396805553787,10.10590979141086,4.5217885770490405,1.3862943611198906
AUT,2004,74,0.2826086956521739,18,7,2,4,1,0.22448979591836732,0.0945945945945946,Summer,0,Austria,299210411454.823,8171966.0,36614.250653370684,26.424412880084436,15.916220074362782,10.508192805721654,4.30406509320417,2.0794415416798357
AUT,2008,70,0.40860215053763443,16,3,0,1,2,0.3333333333333333,0.04285714285714286,Summer,0,Austria,429234399096.173,8321496.0,51581.39823610718,26.785268991500146,15.934352604326234,10.850916387173912,4.248495242049359,1.3862943611198906
AUT,2012,70,0.4222222222222222,19,0,0,0,0,0.0,0.0,Summer,0,Austria,406750487603.59,8429991.0,48250.405914263734,26.731465781824408,15.94730626236181,10.7841595194626,4.248495242049359,0.0
AUT,2016,71,0.47058823529411764,23,1,0,0,1,1.0,0.014084507042253521,Summer,0,Austria,393687359770.273,8736668.0,45061.499392019134,26.698822928132966,15.983039439244974,10.715783488887993,4.2626798770413155,0.6931471805599453
AZE,1996,23,0.16666666666666666,9,1,0,1,0,1.0,0.043478260869565216,Summer,0,Azerbaijan,3176507376.31836,7763000.0,409.18554377410277,21.87904812082096,15.864879415387817,6.014168705433145,3.1354942159291497,0.6931471805599453
AZE,2000,31,0.21875,8,3,2,0,1,0.3333333333333333,0.0967741935483871,Summer,0,Azerbaijan,5272615722.96892,8048600.0,655.0972495799169,22.385792418482016,15.90100872122664,6.4847836972553745,3.4339872044851463,1.3862943611198906
AZE,2004,36,0.1891891891891892,10,5,1,0,4,0.3600000000000001,0.1388888888888889,Summer,0,Azerbaijan,8680405740.94125,8306500.0,1045.0136328106,22.884334108874256,15.93254889880867,6.951785210065586,3.58351893845611,1.791759469228055
AZE,2008,44,0.3181818181818182,10,7,1,2,4,0.42857142857142855,0.1590909090909091,Summer,0,Azerbaijan,48851293785.4483,8763400.0,5574.468104325753,24.61204669994525,15.986094515464323,8.625952184480925,3.784189633918261,2.0794415416798357
AZE,2012,52,0.2711864406779661,15,10,2,2,6,0.5399999999999999,0.19230769230769232,Summer,0,Azerbaijan,69679944504.1972,9295784.0,7495.865276580997,24.9671783730523,16.04507152200353,8.922106851048769,3.9512437185814275,2.3978952727983707
AZE,2016,56,0.2318840579710145,15,18,1,7,10,0.3148148148148148,0.32142857142857145,Summer,0,Azerbaijan,37866996882.9157,9757812.0,3880.6852276837985,24.357345775026864,16.09357875292924,8.263767022097623,4.02535169073515,2.9444389791664403
BAH,1960,13,0.0,2,0,0,0,0,0.0,0.0,Summer,0,"Bahamas, The",169736027.157764,116317.0,1459.2538249590687,18.9497550067751,11.66407450151316,7.285680505261941,2.5649493574615367,0.0
BAH,1964,11,0.0,2,1,1,0,0,1.0,0.09090909090909091,Summer,0,"Bahamas, The",266560042.649607,141528.0,1883.4438602227615,19.401110076942764,11.860252856348449,7.540857220594316,2.3978952727983707,0.6931471805599453
BAH,1968,16,0.0,3,0,0,0,0,0.0,0.0,Summer,0,"Bahamas, The",453800000.0,170089.0,2668.014980392618,19.933167130310014,12.044077108450452,7.8890900218595625,2.772588722239781,0.0
BAH,1972,20,0.04,4,0,0,0,0,0.0,0.0,Summer,0,"Bahamas, The",590900000.0,196055.0,3013.9501670449617,20.197157356315902,12.1861505110933,8.011006845222603,2.995732273553991,0.0
